,type,id,accountId,date,description,amount,status,matchState,isReviewed,etag,isExpense,isPending,discretionaryType,isLinkedToRule,transactionReviewState,lastUpdatedDate,accountRef.id,accountRef.name,accountRef.type,accountRef.hiddenFromPlanningAndTrends,category.id,category.name,category.categoryType,category.parentId,category.parentName,fiData.date,fiData.amount,fiData.description,fiData.inferredDescription,fiData.inferredCategory.id,fiData.inferredCategory.name,merchantId,fiData.id,isDuplicate,checkNumber
3158,CashAndCreditTransaction,27706482_1754737299_0,27706482_9497725,2018-03-15,AMC,-8.2,POSTED,NOT_MATCHED,False,1521539200000,True,False,DISCRETIONARY,False,UNREVIEWED,2018-03-20T09:46:40Z,9497725,Discover,CreditAccount,False,27706482_104,Movies & DVDs,EXPENSE,27706482_1,Entertainment,2018-03-15,-8.2,AMC GARDEN STATE 16 #225 PARAMUS NJ,AMC,27706482_104,Movies & DVDs,2057.0,INTUIT-197181192715,,
3159,CashAndCreditTransaction,27706482_1751044255_0,27706482_10373395,2018-03-15,Interest Paid,1.42,POSTED,NOT_MATCHED,False,1521225397000,False,False,NONE,False,UNREVIEWED,2018-03-16T18:36:37Z,10373395,Travel Fund,BankAccount,False,27706482_3005,Interest Income,INCOME,27706482_30,Income,2018-03-15,1.42,Interest Paid,Interest Paid,27706482_3005,Interest Income,,INTUIT-196730975292,,
3160,CashAndCreditTransaction,27706482_1751044252_0,27706482_10373396,2018-03-15,Interest Paid,0.84,POSTED,NOT_MATCHED,False,1521225397000,False,False,NONE,False,UNREVIEWED,2018-03-16T18:36:37Z,10373396,Master Savings Account,BankAccount,False,27706482_3005,Interest Income,INCOME,27706482_30,Income,2018-03-15,0.84,Interest Paid,Interest Paid,27706482_3005,Interest Income,,INTUIT-196730975291,,
3161,CashAndCreditTransaction,27706482_1751044249_0,27706482_10764394,2018-03-15,Interest Paid,0.42,POSTED,NOT_MATCHED,False,1521225397000,False,False,NONE,False,UNREVIEWED,2018-03-16T18:36:37Z,10764394,Money Market Savings,BankAccount,False,27706482_3005,Interest Income,INCOME,27706482_30,Income,2018-03-15,0.42,Interest Paid,Interest Paid,27706482_3005,Interest Income,,INTUIT-196730975290,,
3162,CashAndCreditTransaction,27706482_1750369115_0,27706482_10373396,2018-03-14,Discover E,-35.19,POSTED,NOT_MATCHED,False,1521120045000,True,False,NONE,False,UNREVIEWED,2018-03-15T13:20:45Z,10373396,Master Savings Account,BankAccount,False,27706482_2101,Credit Card Payment,NO_CATEGORY,27706482_21,Transfer,2018-03-14,-35.19,DISCOVER E-PAYMENT,Discover E,27706482_2101,Credit Card Payment,,INTUIT-196628626317,,
3163,CashAndCreditTransaction,27706482_1751380850_0,27706482_9497725,2018-03-13,Dg Ca,-182.0,POSTED,NOT_MATCHED,False,1521266505000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2018-03-17T06:01:45Z,9497725,Discover,CreditAccount,False,27706482_1403,Service & Parts,EXPENSE,27706482_14,Auto & Transport,2018-03-13,-182.0,PAYPAL *DG1181 402-935-7733 CA,Dg Ca,27706482_1403,Service & Parts,,INTUIT-196806733609,,
3164,CashAndCreditTransaction,27706482_1749805845_0,27706482_10373396,2018-03-13,Requested Transfer Quinn,131.97,POSTED,NOT_MATCHED,False,1521012753000,False,False,NONE,False,UNREVIEWED,2018-03-14T07:32:33Z,10373396,Master Savings Account,BankAccount,False,27706482_21,Transfer,NO_CATEGORY,27706482_0,Root,2018-03-13,131.97,Requested transfer from QUINN MCHUGH Ally Bank Transfer,Requested Transfer Quinn,27706482_21,Transfer,,INTUIT-196545043994,,
3165,CashAndCreditTransaction,27706482_1751380849_0,27706482_9497725,2018-03-12,Internet Thank You,35.19,POSTED,NOT_MATCHED,False,1521266505000,False,False,NONE,False,UNREVIEWED,2018-03-17T06:01:45Z,9497725,Discover,CreditAccount,False,27706482_2101,Credit Card Payment,NO_CATEGORY,27706482_21,Transfer,2018-03-12,35.19,INTERNET PAYMENT - THANK YOU,Internet Thank You,27706482_2101,Credit Card Payment,,INTUIT-196806733608,,
3166,CashAndCreditTransaction,27706482_1751380848_0,27706482_9497725,2018-03-12,Cashback Bonus Redemption,7.63,POSTED,NOT_MATCHED,False,1521266505000,False,False,NONE,False,UNREVIEWED,2018-03-17T06:01:45Z,9497725,Discover,CreditAccount,False,27706482_3004,Bonus,INCOME,27706482_30,Income,2018-03-12,7.63,CASHBACK BONUS REDEMPTION PYMT/STMT CRDT,Cashback Bonus Redemption,27706482_3004,Bonus,,INTUIT-196806733610,,
3167,CashAndCreditTransaction,27706482_1748649856_0,27706482_10764394,2018-03-10,Cardtronics Ccs Delsea,-20.0,POSTED,NOT_MATCHED,False,1520863772000,True,False,DISCRETIONARY,False,UNREVIEWED,2018-03-12T14:09:32Z,10764394,Money Market Savings,BankAccount,False,27706482_708,Alcohol & Bars,EXPENSE,27706482_7,Food & Dining,2018-03-10,-20.0,Cardtronics CCS 201 DELSEA D R N GLASSBORO NJ US,Cardtronics Ccs Delsea,27706482_708,Alcohol & Bars,,INTUIT-196369841226,,
3168,CashAndCreditTransaction,27706482_1749043353_0,27706482_9497725,2018-03-09,Spotify,-5.32,POSTED,NOT_MATCHED,False,1520915935000,True,False,DISCRETIONARY,False,UNREVIEWED,2018-03-13T04:38:55Z,9497725,Discover,CreditAccount,False,27706482_103,Music,EXPENSE,27706482_1,Entertainment,2018-03-09,-5.32,SPOTIFY NEW YORK CITYNY,Spotify,27706482_103,Music,13059.0,INTUIT-196439047675,,
3169,CashAndCreditTransaction,27706482_1743512253_0,27706482_10373396,2018-03-05,Discover E,-76.89,POSTED,NOT_MATCHED,False,1520325829000,True,False,NONE,False,UNREVIEWED,2018-03-06T08:43:49Z,10373396,Master Savings Account,BankAccount,False,27706482_2101,Credit Card Payment,NO_CATEGORY,27706482_21,Transfer,2018-03-05,-76.89,DISCOVER E-PAYMENT,Discover E,27706482_2101,Credit Card Payment,,INTUIT-117490558701,,
3170,CashAndCreditTransaction,27706482_1744927085_0,27706482_9497725,2018-03-03,Directpay Full Balance,76.89,POSTED,NOT_MATCHED,False,1520519020000,False,False,NONE,False,UNREVIEWED,2018-03-08T14:23:40Z,9497725,Discover,CreditAccount,False,27706482_2101,Credit Card Payment,NO_CATEGORY,27706482_21,Transfer,2018-03-03,76.89,DIRECTPAY FULL BALANCE,Directpay Full Balance,27706482_2101,Credit Card Payment,,INTUIT-195939755567,,
3171,CashAndCreditTransaction,27706482_1739929988_0,27706482_10373395,2018-03-01,Transfer from Master Savings Account,50.0,POSTED,NOT_MATCHED,False,1520067857000,False,False,NONE,False,UNREVIEWED,2018-03-03T09:04:17Z,10373395,Travel Fund,BankAccount,False,27706482_21,Transfer,NO_CATEGORY,27706482_0,Root,2018-03-01,50.0,Requested transfer from ALLY BANK Online Savings account XXX,Transfer from Master Savings Account,27706482_21,Transfer,,INTUIT-117021706197,,
3172,CashAndCreditTransaction,27706482_1739929987_0,27706482_10373396,2018-03-01,Transfer to Travel Fund,-50.0,POSTED,NOT_MATCHED,False,1520067857000,True,False,NONE,False,UNREVIEWED,2018-03-03T09:04:17Z,10373396,Master Savings Account,BankAccount,False,27706482_21,Transfer,NO_CATEGORY,27706482_0,Root,2018-03-01,-50.0,Requested transfer to ALLY BANK Online Savings account XXXXX,Transfer to Travel Fund,27706482_21,Transfer,,INTUIT-117021706198,,
3173,CashAndCreditTransaction,27706482_1733581480_0,27706482_9497725,2018-02-18,C G Laundry,-1.25,POSTED,NOT_MATCHED,False,1519283636000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2018-02-22T07:13:56Z,9497725,Discover,CreditAccount,False,27706482_406,Laundry,EXPENSE,27706482_4,Personal Care,2018-02-18,-1.25,C & G LAUNDRY MANAKIN SABOTVA,C G Laundry,27706482_406,Laundry,,INTUIT-194844200811,,
3174,CashAndCreditTransaction,27706482_1733581478_0,27706482_9497725,2018-02-18,C G Laundry,-1.25,POSTED,NOT_MATCHED,False,1519283636000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2018-02-22T07:13:56Z,9497725,Discover,CreditAccount,False,27706482_406,Laundry,EXPENSE,27706482_4,Personal Care,2018-02-18,-1.25,C & G LAUNDRY MANAKIN SABOTVA,C G Laundry,27706482_406,Laundry,,INTUIT-194844200813,,
3175,CashAndCreditTransaction,27706482_1733581481_0,27706482_9497725,2018-02-17,Bicycle Coalition of Del Vly,-35.0,POSTED,NOT_MATCHED,False,1519283636000,True,False,DISCRETIONARY,False,UNREVIEWED,2018-02-22T07:13:56Z,9497725,Discover,CreditAccount,False,27706482_207,Sporting Goods,EXPENSE,27706482_2,Shopping,2018-02-17,-35.0,BICYCLE COALITION 402-935-7733 PA,Bicycle Coalition of Del Vly,27706482_207,Sporting Goods,,INTUIT-194844200812,,
3176,CashAndCreditTransaction,27706482_1729765395_0,27706482_10373395,2018-02-15,Interest Paid,1.42,POSTED,NOT_MATCHED,False,1518791092000,False,False,NONE,False,UNREVIEWED,2018-02-16T14:24:52Z,10373395,Travel Fund,BankAccount,False,27706482_3005,Interest Income,INCOME,27706482_30,Income,2018-02-15,1.42,Interest Paid,Interest Paid,27706482_3005,Interest Income,,INTUIT-194384123262,,
3177,CashAndCreditTransaction,27706482_1729765394_0,27706482_10373396,2018-02-15,Interest Paid,1.14,POSTED,NOT_MATCHED,False,1518791092000,False,False,NONE,False,UNREVIEWED,2018-02-16T14:24:52Z,10373396,Master Savings Account,BankAccount,False,27706482_3005,Interest Income,INCOME,27706482_30,Income,2018-02-15,1.14,Interest Paid,Interest Paid,27706482_3005,Interest Income,,INTUIT-194384123260,,
3178,CashAndCreditTransaction,27706482_1729765393_0,27706482_10764394,2018-02-15,Interest Paid,0.44,POSTED,NOT_MATCHED,False,1518791092000,False,False,NONE,False,UNREVIEWED,2018-02-16T14:24:52Z,10764394,Money Market Savings,BankAccount,False,27706482_3005,Interest Income,INCOME,27706482_30,Income,2018-02-15,0.44,Interest Paid,Interest Paid,27706482_3005,Interest Income,,INTUIT-194384123261,,
3179,CashAndCreditTransaction,27706482_1728223105_0,27706482_9497725,2018-02-09,Spotify,-5.32,POSTED,NOT_MATCHED,False,1518569043000,True,False,DISCRETIONARY,False,UNREVIEWED,2018-02-14T00:44:03Z,9497725,Discover,CreditAccount,False,27706482_103,Music,EXPENSE,27706482_1,Entertainment,2018-02-09,-5.32,SPOTIFY NEW YORK CITYNY,Spotify,27706482_103,Music,13059.0,INTUIT-194127431532,,
3180,CashAndCreditTransaction,27706482_1728223102_0,27706482_9497725,2018-02-08,Ebayincship Ca,13.15,POSTED,NOT_MATCHED,False,1518569043000,False,False,NONE,False,UNREVIEWED,2018-02-14T00:44:03Z,9497725,Discover,CreditAccount,False,27706482_2101,Credit Card Payment,NO_CATEGORY,27706482_21,Transfer,2018-02-08,13.15,PAYPAL *EBAYINCSHIP 4029357733 CA,Ebayincship Ca,27706482_2101,Credit Card Payment,,INTUIT-194127431530,,
3181,CashAndCreditTransaction,27706482_1728223101_0,27706482_9497725,2018-02-08,eBay,-9.06,POSTED,NOT_MATCHED,False,1518569043000,True,False,DISCRETIONARY,False,UNREVIEWED,2018-02-14T00:44:03Z,9497725,Discover,CreditAccount,False,27706482_2,Shopping,EXPENSE,27706482_0,Root,2018-02-08,-9.06,EBAY INC. 866-779-3229 CA,eBay,27706482_2,Shopping,7299.0,INTUIT-194127431531,,
3182,CashAndCreditTransaction,27706482_1728223103_0,27706482_9497725,2018-02-07,Shop Rite,-9.27,POSTED,NOT_MATCHED,False,1518569043000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2018-02-14T00:44:03Z,9497725,Discover,CreditAccount,False,27706482_701,Groceries,EXPENSE,27706482_7,Food & Dining,2018-02-07,-9.27,SHOPRITE GLASSBORO S1 GLASSBORO NJ000747508141,Shop Rite,27706482_701,Groceries,12148.0,INTUIT-194127431533,,
3183,CashAndCreditTransaction,27706482_1724500072_0,27706482_9497725,2018-02-05,Valore Books,-8.68,POSTED,NOT_MATCHED,False,1518265866000,True,False,DISCRETIONARY,False,UNREVIEWED,2018-02-10T12:31:06Z,9497725,Discover,CreditAccount,False,27706482_202,Books,EXPENSE,27706482_2,Shopping,2018-02-05,-8.68,VALOREBOOKS.COM 888-825-6731 MAVALOREBOOKS.COM,Valore Books,27706482_202,Books,12475.0,INTUIT-193621996649,,
3184,CashAndCreditTransaction,27706482_1722994360_0,27706482_10764394,2018-02-05,Transfer,87.69,POSTED,NOT_MATCHED,False,1518046724000,False,False,NONE,False,UNREVIEWED,2018-02-07T23:38:44Z,10764394,Money Market Savings,BankAccount,False,27706482_21,Transfer,NO_CATEGORY,27706482_0,Root,2018-02-05,87.69,PAYPAL TRANSFER,Transfer,27706482_21,Transfer,,INTUIT-193343193725,,
3185,CashAndCreditTransaction,27706482_1723117021_0,27706482_9497725,2018-02-03,Phila Art Museum,-9.67,POSTED,NOT_MATCHED,False,1518059786000,True,False,DISCRETIONARY,False,UNREVIEWED,2018-02-08T03:16:26Z,9497725,Discover,CreditAccount,False,27706482_101,Arts,EXPENSE,27706482_1,Entertainment,2018-02-03,-9.67,PHILA ART MUSEUM PHILADELPHIA PA00322R,Phila Art Museum,27706482_101,Arts,,INTUIT-193360906006,,
3186,CashAndCreditTransaction,27706482_1723117019_0,27706482_9497725,2018-02-02,Temple University,-17.0,POSTED,NOT_MATCHED,False,1518059786000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2018-02-08T03:16:26Z,9497725,Discover,CreditAccount,False,27706482_1001,Tuition,EXPENSE,27706482_10,Education,2018-02-02,-17.0,TEMPLE UNIVERSITY #214 PHILADELPHIA PA,Temple University,27706482_1001,Tuition,,INTUIT-193360906005,,
3187,CashAndCreditTransaction,27706482_1719776712_0,27706482_10373395,2018-02-01,Transfer from Master Savings Account,50.0,POSTED,NOT_MATCHED,False,1517727184000,False,False,NONE,False,UNREVIEWED,2018-02-04T06:53:04Z,10373395,Travel Fund,BankAccount,False,27706482_21,Transfer,NO_CATEGORY,27706482_0,Root,2018-02-01,50.0,Requested transfer from ALLY BANK Online Savings account XXX,Transfer from Master Savings Account,27706482_21,Transfer,,INTUIT-192823354685,,
3188,CashAndCreditTransaction,27706482_1719776711_0,27706482_10373396,2018-02-01,Transfer to Travel Fund,-50.0,POSTED,NOT_MATCHED,False,1517727184000,True,False,NONE,False,UNREVIEWED,2018-02-04T06:53:04Z,10373396,Master Savings Account,BankAccount,False,27706482_21,Transfer,NO_CATEGORY,27706482_0,Root,2018-02-01,-50.0,Requested transfer to ALLY BANK Online Savings account XXXXX,Transfer to Travel Fund,27706482_21,Transfer,,INTUIT-192823354684,,
3189,CashAndCreditTransaction,27706482_1719197521_0,27706482_9497725,2018-01-29,C G Laundry,-1.25,POSTED,NOT_MATCHED,False,1517621909000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2018-02-03T01:38:29Z,9497725,Discover,CreditAccount,False,27706482_406,Laundry,EXPENSE,27706482_4,Personal Care,2018-01-29,-1.25,C & G LAUNDRY MANAKIN SABOTVA,C G Laundry,27706482_406,Laundry,,INTUIT-192713695961,,
3190,CashAndCreditTransaction,27706482_1719197524_0,27706482_9497725,2018-01-28,C G Laundry,-1.25,POSTED,NOT_MATCHED,False,1517621909000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2018-02-03T01:38:29Z,9497725,Discover,CreditAccount,False,27706482_406,Laundry,EXPENSE,27706482_4,Personal Care,2018-01-28,-1.25,C & G LAUNDRY MANAKIN SABOTVA,C G Laundry,27706482_406,Laundry,,INTUIT-192713695962,,
3191,CashAndCreditTransaction,27706482_1719197523_0,27706482_9497725,2018-01-28,Walgreens,-1.91,POSTED,NOT_MATCHED,False,1517621909000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2018-02-03T01:38:29Z,9497725,Discover,CreditAccount,False,27706482_505,Pharmacy,EXPENSE,27706482_5,Health & Fitness,2018-01-28,-1.91,WALGREENS #12048 GLASSBORO NJ,Walgreens,27706482_505,Pharmacy,1081.0,INTUIT-192713695963,,
3192,CashAndCreditTransaction,27706482_1715358919_0,27706482_10373396,2018-01-26,Discover E,-739.6,POSTED,NOT_MATCHED,False,1517190867000,True,False,NONE,False,UNREVIEWED,2018-01-29T01:54:27Z,10373396,Master Savings Account,BankAccount,False,27706482_2101,Credit Card Payment,NO_CATEGORY,27706482_21,Transfer,2018-01-26,-739.6,DISCOVER E-PAYMENT,Discover E,27706482_2101,Credit Card Payment,,INTUIT-192144467278,,
3193,CashAndCreditTransaction,27706482_1718175040_0,27706482_9497725,2018-01-25,USPS,-3.49,POSTED,NOT_MATCHED,False,1517468808000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2018-02-01T07:06:48Z,9497725,Discover,CreditAccount,False,27706482_1704,Shipping,EXPENSE,27706482_17,Business Services,2018-01-25,-3.49,USPS PO 3329250028 GLASSBORO NJ,USPS,27706482_1704,Shipping,2066.0,INTUIT-192526976501,,
3194,CashAndCreditTransaction,27706482_1715358908_0,27706482_9497725,2018-01-25,Cashback Bonus Redemption,9.5,POSTED,NOT_MATCHED,False,1517190867000,False,False,NONE,False,UNREVIEWED,2018-01-29T01:54:27Z,9497725,Discover,CreditAccount,False,27706482_3004,Bonus,INCOME,27706482_30,Income,2018-01-25,9.5,CASHBACK BONUS REDEMPTION PYMT/STMT CRDT,Cashback Bonus Redemption,27706482_3004,Bonus,,INTUIT-192416115136,,
3195,CashAndCreditTransaction,27706482_1715358906_0,27706482_9497725,2018-01-25,Amazon,-9.99,POSTED,NOT_MATCHED,False,1517190867000,True,False,DISCRETIONARY,False,UNREVIEWED,2018-01-29T01:54:27Z,9497725,Discover,CreditAccount,False,27706482_2,Shopping,EXPENSE,27706482_0,Root,2018-01-25,-9.99,AMAZON MKTPLACE PMTS AMZN.COM/BILLWAMC5V8E33BTV,Amazon,27706482_2,Shopping,7218.0,INTUIT-192416115137,,
3196,CashAndCreditTransaction,27706482_1715207755_0,27706482_9497725,2018-01-25,Internet Thank You,739.6,POSTED,NOT_MATCHED,False,1517173242000,False,False,NONE,False,UNREVIEWED,2018-01-28T21:00:42Z,9497725,Discover,CreditAccount,False,27706482_2101,Credit Card Payment,NO_CATEGORY,27706482_21,Transfer,2018-01-25,739.6,INTERNET PAYMENT - THANK YOU,Internet Thank You,27706482_2101,Credit Card Payment,,INTUIT-192057970652,,
3197,CashAndCreditTransaction,27706482_1718175037_0,27706482_9497725,2018-01-24,eBay Shipping,-13.15,POSTED,NOT_MATCHED,False,1517468808000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2018-02-01T07:06:48Z,9497725,Discover,CreditAccount,False,27706482_1704,Shipping,EXPENSE,27706482_17,Business Services,2018-01-24,-13.15,PAYPAL *EBAYINCSHIP 402-935-7733 CA,eBay Shipping,27706482_1704,Shipping,,INTUIT-192526976502,,
3198,CashAndCreditTransaction,27706482_1715207758_0,27706482_9497725,2018-01-22,Biblio Book Ca,-23.93,POSTED,NOT_MATCHED,False,1517173242000,True,False,DISCRETIONARY,False,UNREVIEWED,2018-01-28T21:00:42Z,9497725,Discover,CreditAccount,False,27706482_202,Books,EXPENSE,27706482_2,Shopping,2018-01-22,-23.93,PAYPAL *BIBLIO BOOK 402-935-7733 CA,Biblio Book Ca,27706482_202,Books,,INTUIT-192057970650,,
3199,CashAndCreditTransaction,27706482_1713756308_0,27706482_10373396,2018-01-22,Requested Transfer Quinn,299.99,POSTED,NOT_MATCHED,False,1516945696000,False,False,NONE,False,UNREVIEWED,2018-01-26T05:48:16Z,10373396,Master Savings Account,BankAccount,False,27706482_21,Transfer,NO_CATEGORY,27706482_0,Root,2018-01-22,299.99,Requested transfer from QUINN MCHUGH Ally Bank Transfer,Requested Transfer Quinn,27706482_21,Transfer,,INTUIT-191772040934,,
3200,CashAndCreditTransaction,27706482_1715207756_0,27706482_9497725,2018-01-21,eBay Shipping,-13.15,POSTED,NOT_MATCHED,False,1517173242000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2018-01-28T21:00:42Z,9497725,Discover,CreditAccount,False,27706482_1704,Shipping,EXPENSE,27706482_17,Business Services,2018-01-21,-13.15,PAYPAL *EBAYINCSHIP 402-935-7733 CA,eBay Shipping,27706482_1704,Shipping,,INTUIT-192057970653,,
3201,CashAndCreditTransaction,27706482_1715207754_0,27706482_9497725,2018-01-21,Ldunbar Ca,-600.0,POSTED,NOT_MATCHED,False,1517173242000,True,False,DISCRETIONARY,False,UNREVIEWED,2018-01-28T21:00:42Z,9497725,Discover,CreditAccount,False,27706482_801,Gift,EXPENSE,27706482_8,Gifts & Donations,2018-01-21,-600.0,PAYPAL *LDUNBAR 402-935-7733 CA,Ldunbar Ca,27706482_801,Gift,,INTUIT-192057970651,,
3202,CashAndCreditTransaction,27706482_1714314472_0,27706482_9497725,2018-01-19,Applebees,-12.34,POSTED,NOT_MATCHED,False,1517027429000,True,False,DISCRETIONARY,False,UNREVIEWED,2018-01-27T04:30:29Z,9497725,Discover,CreditAccount,False,27706482_707,Restaurants,EXPENSE,27706482_7,Food & Dining,2018-01-19,-12.34,APPLEBEES S96206271957 SOMERDALE NJ,Applebees,27706482_707,Restaurants,4169.0,INTUIT-191881592570,,
3203,CashAndCreditTransaction,27706482_1714314475_0,27706482_9497725,2018-01-18,Society Ca,-1.0,POSTED,NOT_MATCHED,False,1517027429000,True,False,DISCRETIONARY,False,UNREVIEWED,2018-01-27T04:30:29Z,9497725,Discover,CreditAccount,False,27706482_204,Electronics & Software,EXPENSE,27706482_2,Shopping,2018-01-18,-1.0,PAYPAL *SOCIETY6 402-935-7733 CA,Society Ca,27706482_204,Electronics & Software,,INTUIT-191881592569,,
3204,CashAndCreditTransaction,27706482_1715358921_0,27706482_10373396,2018-01-17,Transfer from Money Market Savings,500.0,POSTED,NOT_MATCHED,False,1517261266000,False,False,NONE,False,UNREVIEWED,2018-01-29T21:27:46Z,10373396,Master Savings Account,BankAccount,False,27706482_21,Transfer,NO_CATEGORY,27706482_0,Root,2018-01-17,500.0,Internet transfer from Money Market Savings account XXXXXX81,Transfer from Money Market Savings,27706482_21,Transfer,,INTUIT-191146117056,,
3205,CashAndCreditTransaction,27706482_1715358918_0,27706482_10764394,2018-01-17,Transfer to Master Savings Account,-500.0,POSTED,NOT_MATCHED,False,1517261266000,True,False,NONE,False,UNREVIEWED,2018-01-29T21:27:46Z,10764394,Money Market Savings,BankAccount,False,27706482_21,Transfer,NO_CATEGORY,27706482_0,Root,2018-01-17,-500.0,Internet transfer to Online Savings account XXXXXX1441,Transfer to Master Savings Account,27706482_21,Transfer,,INTUIT-191146117057,,
3206,CashAndCreditTransaction,27706482_1715358922_0,27706482_10373395,2018-01-15,Interest Paid,1.22,POSTED,NOT_MATCHED,False,1517190867000,False,False,NONE,False,UNREVIEWED,2018-01-29T01:54:27Z,10373395,Travel Fund,BankAccount,False,27706482_3005,Interest Income,INCOME,27706482_30,Income,2018-01-15,1.22,Interest Paid,Interest Paid,27706482_3005,Interest Income,,INTUIT-190952371933,,
3207,CashAndCreditTransaction,27706482_1715358920_0,27706482_10373396,2018-01-15,Interest Paid,1.19,POSTED,NOT_MATCHED,False,1517190867000,False,False,NONE,False,UNREVIEWED,2018-01-29T01:54:27Z,10373396,Master Savings Account,BankAccount,False,27706482_3005,Interest Income,INCOME,27706482_30,Income,2018-01-15,1.19,Interest Paid,Interest Paid,27706482_3005,Interest Income,,INTUIT-190952371932,,
3208,CashAndCreditTransaction,27706482_1715358917_0,27706482_10764394,2018-01-15,Interest Paid,0.65,POSTED,NOT_MATCHED,False,1517190867000,False,False,NONE,False,UNREVIEWED,2018-01-29T01:54:27Z,10764394,Money Market Savings,BankAccount,False,27706482_3005,Interest Income,INCOME,27706482_30,Income,2018-01-15,0.65,Interest Paid,Interest Paid,27706482_3005,Interest Income,,INTUIT-190952371934,,
3209,CashAndCreditTransaction,27706482_1709179446_0,27706482_9497725,2018-01-15,Cinemark,-14.86,POSTED,NOT_MATCHED,False,1516417192000,True,False,DISCRETIONARY,False,UNREVIEWED,2018-01-20T02:59:52Z,9497725,Discover,CreditAccount,False,27706482_104,Movies & DVDs,EXPENSE,27706482_1,Entertainment,2018-01-15,-14.86,CNK*CINEMARK.COM 187 800-246-3627 NJ0187001D1927,Cinemark,27706482_104,Movies & DVDs,10687.0,INTUIT-191232379605,,
3210,CashAndCreditTransaction,27706482_1710082071_0,27706482_9497725,2018-01-12,Amazon,-10.9,POSTED,NOT_MATCHED,False,1516573940000,True,False,DISCRETIONARY,False,UNREVIEWED,2018-01-21T22:32:20Z,9497725,Discover,CreditAccount,False,27706482_2,Shopping,EXPENSE,27706482_0,Root,2018-01-12,-10.9,AMAZON.COM AMZN.COM/BILLWA4DC7S9FUAEE,Amazon,27706482_2,Shopping,7218.0,INTUIT-191039345208,,
3211,CashAndCreditTransaction,27706482_1704296732_0,27706482_9497725,2018-01-09,Spotify,-5.32,POSTED,NOT_MATCHED,False,1515970712000,True,False,DISCRETIONARY,False,UNREVIEWED,2018-01-14T22:58:32Z,9497725,Discover,CreditAccount,False,27706482_103,Music,EXPENSE,27706482_1,Entertainment,2018-01-09,-5.32,SPOTIFY NEW YORK CITYNY,Spotify,27706482_103,Music,13059.0,INTUIT-190601376141,,
3212,CashAndCreditTransaction,27706482_1703041122_0,27706482_9497725,2018-01-04,eBay,-10.81,POSTED,NOT_MATCHED,False,1515784560000,True,False,DISCRETIONARY,False,UNREVIEWED,2018-01-12T19:16:00Z,9497725,Discover,CreditAccount,False,27706482_2,Shopping,EXPENSE,27706482_0,Root,2018-01-04,-10.81,EBAY INC. 866-779-3229 CA,eBay,27706482_2,Shopping,7299.0,INTUIT-190236130349,,
3213,CashAndCreditTransaction,27706482_1695613867_0,27706482_10764394,2018-01-02,Transfer,299.49,POSTED,NOT_MATCHED,False,1514969249000,False,False,NONE,False,UNREVIEWED,2018-01-03T08:47:29Z,10764394,Money Market Savings,BankAccount,False,27706482_21,Transfer,NO_CATEGORY,27706482_0,Root,2018-01-02,299.49,PAYPAL TRANSFER,Transfer,27706482_21,Transfer,,INTUIT-189445659196,,
3214,CashAndCreditTransaction,27706482_1694824572_0,27706482_10373395,2018-01-01,Transfer from Master Savings Account,100.0,POSTED,NOT_MATCHED,False,1514902535000,False,False,NONE,False,UNREVIEWED,2018-01-02T14:15:35Z,10373395,Travel Fund,BankAccount,False,27706482_21,Transfer,NO_CATEGORY,27706482_0,Root,2018-01-01,100.0,Requested transfer from ALLY BANK Online Savings account XXX,Transfer from Master Savings Account,27706482_21,Transfer,,INTUIT-189333820019,,
3215,CashAndCreditTransaction,27706482_1694824571_0,27706482_10373396,2018-01-01,Transfer to Travel Fund,-100.0,POSTED,NOT_MATCHED,False,1514902535000,True,False,NONE,False,UNREVIEWED,2018-01-02T14:15:35Z,10373396,Master Savings Account,BankAccount,False,27706482_21,Transfer,NO_CATEGORY,27706482_0,Root,2018-01-01,-100.0,Requested transfer to ALLY BANK Online Savings account XXXXX,Transfer to Travel Fund,27706482_21,Transfer,,INTUIT-189333820018,,
3216,CashAndCreditTransaction,27706482_1690642547_0,27706482_10373396,2017-12-26,Discover E,-882.85,POSTED,NOT_MATCHED,False,1514410875000,True,False,NONE,False,UNREVIEWED,2017-12-27T21:41:15Z,10373396,Master Savings Account,BankAccount,False,27706482_2101,Credit Card Payment,NO_CATEGORY,27706482_21,Transfer,2017-12-26,-882.85,DISCOVER E-PAYMENT,Discover E,27706482_2101,Credit Card Payment,,INTUIT-188659485423,,
